,table,column,bins,table_column
249,customer_address,ca_street_type,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_street_type
250,customer_address,ca_street_number,[1 20.96 40.92 60.88 80.84 100.8 120.76 140.72 160.68 180.64 200.6 220.56 240.52 260.48 280.44 300.4 320.36 340.32 360.28 380.24 400.2 420.16 440.12 460.08 480.04 500 519.96 539.92 559.88 579.84 599.8 619.76 639.72 659.68 679.64 699.6 719.56 739.52 759.48 779.44 799.4 819.36 839.32 859.28 879.24 899.2 919.16 939.12 959.08 979.04 999],customer_address.ca_street_number
251,customer_address,ca_address_id,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_address_id
252,customer_address,ca_suite_number,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_suite_number
253,customer_address,ca_gmt_offset,[-10 -9.9 -9.8 -9.7 -9.6 -9.5 -9.4 -9.3 -9.2 -9.1 -9 -8.9 -8.8 -8.7 -8.6 -8.5 -8.4 -8.3 -8.2 -8.1 -8 -7.9 -7.8 -7.7 -7.6 -7.5 -7.4 -7.3 -7.2 -7.1 -7 -6.9 -6.8 -6.7 -6.6 -6.5 -6.4 -6.3 -6.2 -6.1 -6 -5.9 -5.8 -5.7 -5.6 -5.5 -5.4 -5.3 -5.2 -5.1 -5],customer_address.ca_gmt_offset
254,customer_address,ca_county,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_county
255,customer_address,ca_location_type,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_location_type
256,customer_address,ca_zip,[601 2588.6 4576.2 6563.8 8551.4 10539 12526.6 14514.2 16501.8 18489.4 20477 22464.6 24452.2 26439.8 28427.4 30415 32402.6 34390.2 36377.8 38365.4 40353 42340.6 44328.2 46315.8 48303.4 50291 52278.6 54266.2 56253.8 58241.4 60229 62216.6 64204.2 66191.8 68179.4 70167 72154.6 74142.2 76129.8 78117.4 80105 82092.6 84080.2 86067.8 88055.4 90043 92030.6 94018.2 96005.8 97993.4 99981],customer_address.ca_zip
257,customer_address,ca_state,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_state
258,customer_address,ca_street_name,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_street_name
259,customer_address,ca_city,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_city
260,store,s_store_sk,[1 3.02 5.04 7.06 9.08 11.1 13.12 15.14 17.16 19.18 21.2 23.22 25.24 27.26 29.28 31.3 33.32 35.34 37.36 39.38 41.4 43.42 45.44 47.46 49.48 51.5 53.52 55.54 57.56 59.58 61.6 63.62 65.64 67.66 69.68 71.7 73.72 75.74 77.76 79.78 81.8 83.82 85.84 87.86 89.88 91.9 93.92 95.94 97.96 99.98 102],store.s_store_sk
261,store,s_store_id,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_store_id
262,store,s_rec_start_date,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_rec_start_date
263,store,s_rec_end_date,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_rec_end_date
264,store,s_closed_date_sk,[2450833 2450842.1 2450851.2 2450860.3 2450869.4 2450878.5 2450887.6 2450896.7 2450905.8 2450914.9 2450924 2450933.1 2450942.2 2450951.3 2450960.4 2450969.5 2450978.6 2450987.7 2450996.8 2451005.9 2451015 2451024.1 2451033.2 2451042.3 2451051.4 2451060.5 2451069.6 2451078.7 2451087.8 2451096.9 2451106 2451115.1 2451124.2 2451133.3 2451142.4 2451151.5 2451160.6 2451169.7 2451178.8 2451187.9 2451197 2451206.1 2451215.2 2451224.3 2451233.4 2451242.5 2451251.6 2451260.7 2451269.8 2451278.9 2451288],store.s_closed_date_sk
265,store,s_store_name,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_store_name
266,store,s_number_employees,[200 201.98 203.96 205.94 207.92 209.9 211.88 213.86 215.84 217.82 219.8 221.78 223.76 225.74 227.72 229.7 231.68 233.66 235.64 237.62 239.6 241.58 243.56 245.54 247.52 249.5 251.48 253.46 255.44 257.42 259.4 261.38 263.36 265.34 267.32 269.3 271.28 273.26 275.24 277.22 279.2 281.18 283.16 285.14 287.12 289.1 291.08 293.06 295.04 297.02 299],store.s_number_employees
267,store,s_floor_space,[5093780 5188116.56 5282453.12 5376789.68 5471126.24 5565462.8 5659799.36 5754135.92 5848472.48 5942809.04 6037145.6 6131482.16 6225818.72 6320155.28 6414491.84 6508828.4 6603164.96 6697501.52 6791838.08 6886174.64 6980511.2 7074847.76 7169184.32 7263520.88 7357857.44 7452194 7546530.56 7640867.12 7735203.68 7829540.24 7923876.8 8018213.36 8112549.92 8206886.48 8301223.04 8395559.6 8489896.16 8584232.72 8678569.28 8772905.84 8867242.4 8961578.96 9055915.52 9150252.08 9244588.64 9338925.2 9433261.76 9527598.32 9621934.88 9716271.44 9810608],store.s_floor_space
268,store,s_hours,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_hours
269,store,s_manager,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_manager
270,store,s_market_id,[1 1.18 1.36 1.54 1.72 1.9 2.08 2.26 2.44 2.62 2.8 2.98 3.16 3.34 3.52 3.7 3.88 4.06 4.24 4.42 4.6 4.78 4.96 5.14 5.32 5.5 5.68 5.86 6.04 6.22 6.4 6.58 6.76 6.94 7.12 7.3 7.48 7.66 7.84 8.02 8.2 8.38 8.56 8.74 8.92 9.1 9.28 9.46 9.64 9.82 10],store.s_market_id
271,store,s_geography_class,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_geography_class
272,store,s_market_desc,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_market_desc
273,store,s_market_manager,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_market_manager
274,store,s_division_id,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],store.s_division_id
275,store,s_division_name,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_division_name
276,store,s_company_id,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],store.s_company_id
277,store,s_company_name,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_company_name
278,store,s_street_number,[100 116.06 132.12 148.18 164.24 180.3 196.36 212.42 228.48 244.54 260.6 276.66 292.72 308.78 324.84 340.9 356.96 373.02 389.08 405.14 421.2 437.26 453.32 469.38 485.44 501.5 517.56 533.62 549.68 565.74 581.8 597.86 613.92 629.98 646.04 662.1 678.16 694.22 710.28 726.34 742.4 758.46 774.52 790.58 806.64 822.7 838.76 854.82 870.88 886.94 903],store.s_street_number
279,store,s_street_name,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_street_name
280,store,s_street_type,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_street_type
281,store,s_suite_number,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_suite_number
282,store,s_city,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_city
283,store,s_county,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_county
284,store,s_state,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_state
285,store,s_zip,[31904 32450.54 32997.08 33543.62 34090.16 34636.7 35183.24 35729.78 36276.32 36822.86 37369.4 37915.94 38462.48 39009.02 39555.56 40102.1 40648.64 41195.18 41741.72 42288.26 42834.8 43381.34 43927.88 44474.42 45020.96 45567.5 46114.04 46660.58 47207.12 47753.66 48300.2 48846.74 49393.28 49939.82 50486.36 51032.9 51579.44 52125.98 52672.52 53219.06 53765.6 54312.14 54858.68 55405.22 55951.76 56498.3 57044.84 57591.38 58137.92 58684.46 59231],store.s_zip
286,store,s_country,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],store.s_country
287,store,s_gmt_offset,[-6 -5.98 -5.96 -5.94 -5.92 -5.9 -5.88 -5.86 -5.84 -5.82 -5.8 -5.78 -5.76 -5.74 -5.72 -5.7 -5.68 -5.66 -5.64 -5.62 -5.6 -5.58 -5.56 -5.54 -5.52 -5.5 -5.48 -5.46 -5.44 -5.42 -5.4 -5.38 -5.36 -5.34 -5.32 -5.3 -5.28 -5.26 -5.24 -5.22 -5.2 -5.18 -5.16 -5.14 -5.12 -5.1 -5.08 -5.06 -5.04 -5.02 -5],store.s_gmt_offset
288,store,s_tax_precentage,[0 0.0022 0.0044 0.0066 0.0088 0.011 0.0132 0.0154 0.0176 0.0198 0.022 0.0242 0.0264 0.0286 0.0308 0.033 0.0352 0.0374 0.0396 0.0418 0.044 0.0462 0.0484 0.0506 0.0528 0.055 0.0572 0.0594 0.0616 0.0638 0.066 0.0682 0.0704 0.0726 0.0748 0.077 0.0792 0.0814 0.0836 0.0858 0.088 0.0902 0.0924 0.0946 0.0968 0.099 0.1012 0.1034 0.1056 0.1078 0.11],store.s_tax_precentage
289,inventory,inv_date_sk,[2450815 2450851.4 2450887.8 2450924.2 2450960.6 2450997 2451033.4 2451069.8 2451106.2 2451142.6 2451179 2451215.4 2451251.8 2451288.2 2451324.6 2451361 2451397.4 2451433.8 2451470.2 2451506.6 2451543 2451579.4 2451615.8 2451652.2 2451688.6 2451725 2451761.4 2451797.8 2451834.2 2451870.6 2451907 2451943.4 2451979.8 2452016.2 2452052.6 2452089 2452125.4 2452161.8 2452198.2 2452234.6 2452271 2452307.4 2452343.8 2452380.2 2452416.6 2452453 2452489.4 2452525.8 2452562.2 2452598.6 2452635],inventory.inv_date_sk
290,inventory,inv_item_sk,[1 2040.98 4080.96 6120.94 8160.92 10200.9 12240.88 14280.86 16320.84 18360.82 20400.8 22440.78 24480.76 26520.74 28560.72 30600.7 32640.68 34680.66 36720.64 38760.62 40800.6 42840.58 44880.56 46920.54 48960.52 51000.5 53040.48 55080.46 57120.44 59160.42 61200.4 63240.38 65280.36 67320.34 69360.32 71400.3 73440.28 75480.26 77520.24 79560.22 81600.2 83640.18 85680.16 87720.14 89760.12 91800.1 93840.08 95880.06 97920.04 99960.02 102000],inventory.inv_item_sk
291,inventory,inv_warehouse_sk,[1 1.18 1.36 1.54 1.72 1.9 2.08 2.26 2.44 2.62 2.8 2.98 3.16 3.34 3.52 3.7 3.88 4.06 4.24 4.42 4.6 4.78 4.96 5.14 5.32 5.5 5.68 5.86 6.04 6.22 6.4 6.58 6.76 6.94 7.12 7.3 7.48 7.66 7.84 8.02 8.2 8.38 8.56 8.74 8.92 9.1 9.28 9.46 9.64 9.82 10],inventory.inv_warehouse_sk
292,inventory,inv_quantity_on_hand,[0 20 40 60 80 100 120 140 160 180 200 220 240 260 280 300 320 340 360 380 400 420 440 460 480 500 520 540 560 580 600 620 640 660 680 700 720 740 760 780 800 820 840 860 880 900 920 940 960 980 1000],inventory.inv_quantity_on_hand
293,catalog_sales,cs_warehouse_sk,[1 1.18 1.36 1.54 1.72 1.9 2.08 2.26 2.44 2.62 2.8 2.98 3.16 3.34 3.52 3.7 3.88 4.06 4.24 4.42 4.6 4.78 4.96 5.14 5.32 5.5 5.68 5.86 6.04 6.22 6.4 6.58 6.76 6.94 7.12 7.3 7.48 7.66 7.84 8.02 8.2 8.38 8.56 8.74 8.92 9.1 9.28 9.46 9.64 9.82 10],catalog_sales.cs_warehouse_sk
294,catalog_sales,cs_ship_mode_sk,[1 1.38 1.76 2.14 2.52 2.9 3.28 3.66 4.04 4.42 4.8 5.18 5.56 5.94 6.32 6.7 7.08 7.46 7.84 8.22 8.6 8.98 9.36 9.74 10.12 10.5 10.88 11.26 11.64 12.02 12.4 12.78 13.16 13.54 13.92 14.3 14.68 15.06 15.44 15.82 16.2 16.58 16.96 17.34 17.72 18.1 18.48 18.86 19.24 19.62 20],catalog_sales.cs_ship_mode_sk
295,catalog_sales,cs_call_center_sk,[1 1.46 1.92 2.38 2.84 3.3 3.76 4.22 4.68 5.14 5.6 6.06 6.52 6.98 7.44 7.9 8.36 8.82 9.28 9.74 10.2 10.66 11.12 11.58 12.04 12.5 12.96 13.42 13.88 14.34 14.8 15.26 15.72 16.18 16.64 17.1 17.56 18.02 18.48 18.94 19.4 19.86 20.32 20.78 21.24 21.7 22.16 22.62 23.08 23.54 24],catalog_sales.cs_call_center_sk
296,catalog_sales,cs_quantity,[1 2.98 4.96 6.94 8.92 10.9 12.88 14.86 16.84 18.82 20.8 22.78 24.76 26.74 28.72 30.7 32.68 34.66 36.64 38.62 40.6 42.58 44.56 46.54 48.52 50.5 52.48 54.46 56.44 58.42 60.4 62.38 64.36 66.34 68.32 70.3 72.28 74.26 76.24 78.22 80.2 82.18 84.16 86.14 88.12 90.1 92.08 94.06 96.04 98.02 100],catalog_sales.cs_quantity
297,catalog_sales,cs_promo_sk,[1 10.98 20.96 30.94 40.92 50.9 60.88 70.86 80.84 90.82 100.8 110.78 120.76 130.74 140.72 150.7 160.68 170.66 180.64 190.62 200.6 210.58 220.56 230.54 240.52 250.5 260.48 270.46 280.44 290.42 300.4 310.38 320.36 330.34 340.32 350.3 360.28 370.26 380.24 390.22 400.2 410.18 420.16 430.14 440.12 450.1 460.08 470.06 480.04 490.02 500],catalog_sales.cs_promo_sk
298,catalog_sales,cs_list_price,[1 6.98 12.96 18.94 24.92 30.9 36.88 42.86 48.84 54.82 60.8 66.78 72.76 78.74 84.72 90.7 96.68 102.66 108.64 114.62 120.6 126.58 132.56 138.54 144.52 150.5 156.48 162.46 168.44 174.42 180.4 186.38 192.36 198.34 204.32 210.3 216.28 222.26 228.24 234.22 240.2 246.18 252.16 258.14 264.12 270.1 276.08 282.06 288.04 294.02 300],catalog_sales.cs_list_price
299,catalog_sales,cs_ext_discount_amt,[0 590.08 1180.16 1770.24 2360.32 2950.4 3540.48 4130.56 4720.64 5310.72 5900.8 6490.88 7080.96 7671.04 8261.12 8851.2 9441.28 10031.36 10621.44 11211.52 11801.6 12391.68 12981.76 13571.84 14161.92 14752 15342.08 15932.16 16522.24 17112.32 17702.4 18292.48 18882.56 19472.64 20062.72 20652.8 21242.88 21832.96 22423.04 23013.12 23603.2 24193.28 24783.36 25373.44 25963.52 26553.6 27143.68 27733.76 28323.84 28913.92 29504],catalog_sales.cs_ext_discount_amt
300,catalog_sales,cs_sales_price,[0 5.9934 11.9868 17.9802 23.9736 29.967 35.9604 41.9538 47.9472 53.9406 59.934 65.9274 71.9208 77.9142 83.9076 89.901 95.8944 101.8878 107.8812 113.8746 119.868 125.8614 131.8548 137.8482 143.8416 149.835 155.8284 161.8218 167.8152 173.8086 179.802 185.7954 191.7888 197.7822 203.7756 209.769 215.7624 221.7558 227.7492 233.7426 239.736 245.7294 251.7228 257.7162 263.7096 269.703 275.6964 281.6898 287.6832 293.6766 299.67],catalog_sales.cs_sales_price
301,catalog_sales,cs_ext_sales_price,[0 587.88 1175.76 1763.64 2351.52 2939.4 3527.28 4115.16 4703.04 5290.92 5878.8 6466.68 7054.56 7642.44 8230.32 8818.2 9406.08 9993.96 10581.84 11169.72 11757.6 12345.48 12933.36 13521.24 14109.12 14697 15284.88 15872.76 16460.64 17048.52 17636.4 18224.28 18812.16 19400.04 19987.92 20575.8 21163.68 21751.56 22339.44 22927.32 23515.2 24103.08 24690.96 25278.84 25866.72 26454.6 27042.48 27630.36 28218.24 28806.12 29394],catalog_sales.cs_ext_sales_price
302,catalog_sales,cs_wholesale_cost,[1 2.98 4.96 6.94 8.92 10.9 12.88 14.86 16.84 18.82 20.8 22.78 24.76 26.74 28.72 30.7 32.68 34.66 36.64 38.62 40.6 42.58 44.56 46.54 48.52 50.5 52.48 54.46 56.44 58.42 60.4 62.38 64.36 66.34 68.32 70.3 72.28 74.26 76.24 78.22 80.2 82.18 84.16 86.14 88.12 90.1 92.08 94.06 96.04 98.02 100],catalog_sales.cs_wholesale_cost
303,catalog_sales,cs_sold_date_sk,[2450815 2450851.76 2450888.52 2450925.28 2450962.04 2450998.8 2451035.56 2451072.32 2451109.08 2451145.84 2451182.6 2451219.36 2451256.12 2451292.88 2451329.64 2451366.4 2451403.16 2451439.92 2451476.68 2451513.44 2451550.2 2451586.96 2451623.72 2451660.48 2451697.24 2451734 2451770.76 2451807.52 2451844.28 2451881.04 2451917.8 2451954.56 2451991.32 2452028.08 2452064.84 2452101.6 2452138.36 2452175.12 2452211.88 2452248.64 2452285.4 2452322.16 2452358.92 2452395.68 2452432.44 2452469.2 2452505.96 2452542.72 2452579.48 2452616.24 2452653],catalog_sales.cs_sold_date_sk
304,catalog_sales,cs_ship_date_sk,[2450817 2450855.52 2450894.04 2450932.56 2450971.08 2451009.6 2451048.12 2451086.64 2451125.16 2451163.68 2451202.2 2451240.72 2451279.24 2451317.76 2451356.28 2451394.8 2451433.32 2451471.84 2451510.36 2451548.88 2451587.4 2451625.92 2451664.44 2451702.96 2451741.48 2451780 2451818.52 2451857.04 2451895.56 2451934.08 2451972.6 2452011.12 2452049.64 2452088.16 2452126.68 2452165.2 2452203.72 2452242.24 2452280.76 2452319.28 2452357.8 2452396.32 2452434.84 2452473.36 2452511.88 2452550.4 2452588.92 2452627.44 2452665.96 2452704.48 2452743],catalog_sales.cs_ship_date_sk
305,catalog_sales,cs_ext_wholesale_cost,[1 200.98 400.96 600.94 800.92 1000.9 1200.88 1400.86 1600.84 1800.82 2000.8 2200.78 2400.76 2600.74 2800.72 3000.7 3200.68 3400.66 3600.64 3800.62 4000.6 4200.58 4400.56 4600.54 4800.52 5000.5 5200.48 5400.46 5600.44 5800.42 6000.4 6200.38 6400.36 6600.34 6800.32 7000.3 7200.28 7400.26 7600.24 7800.22 8000.2 8200.18 8400.16 8600.14 8800.12 9000.1 9200.08 9400.06 9600.04 9800.02 10000],catalog_sales.cs_ext_wholesale_cost
306,catalog_sales,cs_item_sk,[1 2040.98 4080.96 6120.94 8160.92 10200.9 12240.88 14280.86 16320.84 18360.82 20400.8 22440.78 24480.76 26520.74 28560.72 30600.7 32640.68 34680.66 36720.64 38760.62 40800.6 42840.58 44880.56 46920.54 48960.52 51000.5 53040.48 55080.46 57120.44 59160.42 61200.4 63240.38 65280.36 67320.34 69360.32 71400.3 73440.28 75480.26 77520.24 79560.22 81600.2 83640.18 85680.16 87720.14 89760.12 91800.1 93840.08 95880.06 97920.04 99960.02 102000],catalog_sales.cs_item_sk
307,catalog_sales,cs_coupon_amt,[0 530.76 1061.52 1592.28 2123.04 2653.8 3184.56 3715.32 4246.08 4776.84 5307.6 5838.36 6369.12 6899.88 7430.64 7961.4 8492.16 9022.92 9553.68 10084.44 10615.2 11145.96 11676.72 12207.48 12738.24 13269 13799.76 14330.52 14861.28 15392.04 15922.8 16453.56 16984.32 17515.08 18045.84 18576.6 19107.36 19638.12 20168.88 20699.64 21230.4 21761.16 22291.92 22822.68 23353.44 23884.2 24414.96 24945.72 25476.48 26007.24 26538],catalog_sales.cs_coupon_amt
308,catalog_sales,cs_ext_ship_cost,[0 293.3568 586.7136 880.0704 1173.4272 1466.784 1760.1408 2053.4976 2346.8544 2640.2112 2933.568 3226.9248 3520.2816 3813.6384 4106.9952 4400.352 4693.7088 4987.0656 5280.4224 5573.7792 5867.136 6160.4928 6453.8496 6747.2064 7040.5632 7333.92 7627.2768 7920.6336 8213.9904 8507.3472 8800.704 9094.0608 9387.4176 9680.7744 9974.1312 10267.488 10560.8448 10854.2016 11147.5584 11440.9152 11734.272 12027.6288 12320.9856 12614.3424 12907.6992 13201.056 13494.4128 13787.7696 14081.1264 14374.4832 14667.84],catalog_sales.cs_ext_ship_cost
309,catalog_sales,cs_net_paid,[0 587.88 1175.76 1763.64 2351.52 2939.4 3527.28 4115.16 4703.04 5290.92 5878.8 6466.68 7054.56 7642.44 8230.32 8818.2 9406.08 9993.96 10581.84 11169.72 11757.6 12345.48 12933.36 13521.24 14109.12 14697 15284.88 15872.76 16460.64 17048.52 17636.4 18224.28 18812.16 19400.04 19987.92 20575.8 21163.68 21751.56 22339.44 22927.32 23515.2 24103.08 24690.96 25278.84 25866.72 26454.6 27042.48 27630.36 28218.24 28806.12 29394],catalog_sales.cs_net_paid
310,catalog_sales,cs_ext_tax,[0 50.3458 100.6916 151.0374 201.3832 251.729 302.0748 352.4206 402.7664 453.1122 503.458 553.8038 604.1496 654.4954 704.8412 755.187 805.5328 855.8786 906.2244 956.5702 1006.916 1057.2618 1107.6076 1157.9534 1208.2992 1258.645 1308.9908 1359.3366 1409.6824 1460.0282 1510.374 1560.7198 1611.0656 1661.4114 1711.7572 1762.103 1812.4488 1862.7946 1913.1404 1963.4862 2013.832 2064.1778 2114.5236 2164.8694 2215.2152 2265.561 2315.9068 2366.2526 2416.5984 2466.9442 2517.29],catalog_sales.cs_ext_tax
311,catalog_sales,cs_ext_list_price,[1 600.5 1200 1799.5 2399 2998.5 3598 4197.5 4797 5396.5 5996 6595.5 7195 7794.5 8394 8993.5 9593 10192.5 10792 11391.5 11991 12590.5 13190 13789.5 14389 14988.5 15588 16187.5 16787 17386.5 17986 18585.5 19185 19784.5 20384 20983.5 21583 22182.5 22782 23381.5 23981 24580.5 25180 25779.5 26379 26978.5 27578 28177.5 28777 29376.5 29976],catalog_sales.cs_ext_list_price
312,catalog_sales,cs_bill_addr_sk,[1 5000.98 10000.96 15000.94 20000.92 25000.9 30000.88 35000.86 40000.84 45000.82 50000.8 55000.78 60000.76 65000.74 70000.72 75000.7 80000.68 85000.66 90000.64 95000.62 100000.6 105000.58 110000.56 115000.54 120000.52 125000.5 130000.48 135000.46 140000.44 145000.42 150000.4 155000.38 160000.36 165000.34 170000.32 175000.3 180000.28 185000.26 190000.24 195000.22 200000.2 205000.18 210000.16 215000.14 220000.12 225000.1 230000.08 235000.06 240000.04 245000.02 250000],catalog_sales.cs_bill_addr_sk
313,catalog_sales,cs_bill_cdemo_sk,[2 38417.96 76833.92 115249.88 153665.84 192081.8 230497.76 268913.72 307329.68 345745.64 384161.6 422577.56 460993.52 499409.48 537825.44 576241.4 614657.36 653073.32 691489.28 729905.24 768321.2 806737.16 845153.12 883569.08 921985.04 960401 998816.96 1037232.92 1075648.88 1114064.84 1152480.8 1190896.76 1229312.72 1267728.68 1306144.64 1344560.6 1382976.56 1421392.52 1459808.48 1498224.44 1536640.4 1575056.36 1613472.32 1651888.28 1690304.24 1728720.2 1767136.16 1805552.12 1843968.08 1882384.04 1920800],catalog_sales.cs_bill_cdemo_sk
314,catalog_sales,cs_order_number,[1 32000.98 64000.96 96000.94 128000.92 160000.9 192000.88 224000.86 256000.84 288000.82 320000.8 352000.78 384000.76 416000.74 448000.72 480000.7 512000.68 544000.66 576000.64 608000.62 640000.6 672000.58 704000.56 736000.54 768000.52 800000.5 832000.48 864000.46 896000.44 928000.42 960000.4 992000.38 1024000.36 1056000.34 1088000.32 1120000.3 1152000.28 1184000.26 1216000.24 1248000.22 1280000.2 1312000.18 1344000.16 1376000.14 1408000.12 1440000.1 1472000.08 1504000.06 1536000.04 1568000.02 1600000],catalog_sales.cs_order_number
315,catalog_sales,cs_ship_addr_sk,[1 5000.98 10000.96 15000.94 20000.92 25000.9 30000.88 35000.86 40000.84 45000.82 50000.8 55000.78 60000.76 65000.74 70000.72 75000.7 80000.68 85000.66 90000.64 95000.62 100000.6 105000.58 110000.56 115000.54 120000.52 125000.5 130000.48 135000.46 140000.44 145000.42 150000.4 155000.38 160000.36 165000.34 170000.32 175000.3 180000.28 185000.26 190000.24 195000.22 200000.2 205000.18 210000.16 215000.14 220000.12 225000.1 230000.08 235000.06 240000.04 245000.02 250000],catalog_sales.cs_ship_addr_sk
